"created","tp9"
2018-05-08 11:21:37,31.4
2018-05-08 11:21:38,94.19999999999999
2018-05-08 11:21:56,125.6
2018-05-08 11:22:14,31.4
2018-05-08 11:22:15,94.19999999999999
2018-05-08 11:22:33,31.4
2018-05-08 11:22:34,31.4
2018-05-08 11:22:35,31.4
2018-05-08 11:22:36,31.4
2018-05-08 11:22:54,94.19999999999999
2018-05-08 11:22:55,31.4
2018-05-08 11:23:12,125.4
2018-05-08 11:23:31,125.6
2018-05-08 11:23:49,62.8
2018-05-08 11:23:50,62.8
2018-05-08 11:24:08,125.4
2018-05-08 11:24:27,125.6
2018-05-08 11:24:47,62.8
2018-05-08 11:24:48,31.4
2018-05-08 11:24:49,31.4
2018-05-08 11:25:07,31.4
2018-05-08 11:25:08,94.19999999999999
2018-05-08 11:25:27,31.4
2018-05-08 11:25:28,31.4
2018-05-08 11:25:29,31.4
2018-05-08 11:25:30,31.4
2018-05-08 11:25:48,125.6
2018-05-08 11:26:06,125.6
2018-05-08 11:26:24,94.19999999999999
2018-05-08 11:26:25,31.4
2018-05-08 11:26:42,94.19999999999999
2018-05-08 11:26:43,31.4
2018-05-08 11:27:01,125.4
2018-05-08 11:27:18,125.4
2018-05-08 11:27:37,94.05000000000001
2018-05-08 11:27:38,31.35
2018-05-08 11:27:57,31.35
2018-05-08 11:27:58,31.35
2018-05-08 11:27:59,62.7
2018-05-08 11:28:19,94.05000000000001
2018-05-08 11:28:20,31.35
2018-05-08 11:28:38,125.4
2018-05-08 11:28:56,125.6
2018-05-08 11:29:14,94.19999999999999
2018-05-08 11:29:15,31.4
2018-05-08 11:29:32,62.8
2018-05-08 11:29:33,62.8
2018-05-08 11:29:50,62.8
2018-05-08 11:29:51,62.8
2018-05-08 11:30:08,94.19999999999999
2018-05-08 11:30:09,31.4
2018-05-08 11:30:27,125.6
2018-05-08 11:30:46,125.6
2018-05-08 11:31:04,94.19999999999999
2018-05-08 11:31:05,31.4
2018-05-08 11:31:24,125.6
2018-05-08 11:31:44,94.19999999999999
2018-05-08 11:31:45,31.4
2018-05-08 11:32:02,31.4
2018-05-08 11:32:03,94.19999999999999
2018-05-08 11:32:21,125.6
2018-05-08 11:32:39,31.4
2018-05-08 11:32:40,94.19999999999999
2018-05-08 11:32:58,125.6
2018-05-08 11:33:16,62.88
2018-05-08 11:33:17,62.88
2018-05-08 11:33:35,125.6
2018-05-08 11:33:52,31.44
2018-05-08 11:33:53,94.32000000000001
2018-05-08 11:34:11,125.76
2018-05-08 11:34:29,125.76
2018-05-08 11:34:48,125.76
2018-05-08 11:35:06,125.76
2018-05-08 11:35:25,125.76
2018-05-08 11:35:43,62.88
2018-05-08 11:35:44,62.88
2018-05-08 11:36:03,94.32000000000001
2018-05-08 11:36:04,31.44
2018-05-08 11:36:22,31.44
2018-05-08 11:36:23,62.88
2018-05-08 11:36:24,31.44
2018-05-08 11:36:41,125.96
2018-05-08 11:36:59,125.76
2018-05-08 11:37:18,125.76
2018-05-08 11:37:37,125.96
2018-05-08 11:37:56,125.96
2018-05-08 11:38:14,125.96
2018-05-08 11:38:33,125.96
2018-05-08 11:38:51,125.96
2018-05-08 11:39:10,126.12
2018-05-08 11:39:29,94.47
2018-05-08 11:39:30,31.49
2018-05-08 11:39:49,63.06
2018-05-08 11:39:50,31.53
2018-05-08 11:39:51,31.53
2018-05-08 11:40:10,31.49
2018-05-08 11:40:11,31.49
2018-05-08 11:40:12,62.98
2018-05-08 11:40:30,126.12
2018-05-08 11:40:49,125.96
2018-05-08 11:41:06,125.96
2018-05-08 11:41:24,126.12
2018-05-08 11:41:42,31.49
2018-05-08 11:41:43,94.47
2018-05-08 11:42:01,126.12
2018-05-08 11:42:20,125.96
2018-05-08 11:42:40,62.72
2018-05-08 11:42:41,31.36
2018-05-08 11:42:42,31.36
2018-05-08 11:43:00,31.49
2018-05-08 11:43:01,62.98
2018-05-08 11:43:02,31.49
2018-05-08 11:43:20,125.96
2018-05-08 11:43:37,126.12
2018-05-08 11:43:56,126.12
2018-05-08 11:44:14,125.64
2018-05-08 11:44:32,125.64
2018-05-08 11:44:51,62.82
2018-05-08 11:44:52,62.82
2018-05-08 11:45:11,31.41
2018-05-08 11:45:12,62.82
2018-05-08 11:45:13,31.41
2018-05-08 11:45:32,125.64
2018-05-08 11:45:50,31.41
2018-05-08 11:45:51,94.23
2018-05-08 11:46:09,62.82
2018-05-08 11:46:10,62.82
2018-05-08 11:46:27,94.08
2018-05-08 11:46:28,31.36
2018-05-08 11:46:45,93.96000000000001
2018-05-08 11:46:46,31.32
2018-05-08 11:47:05,125.08
2018-05-08 11:47:23,124.92
2018-05-08 11:47:41,93.81
2018-05-08 11:47:42,31.27
2018-05-08 11:47:59,31.23
2018-05-08 11:48:00,93.69
2018-05-08 11:48:18,124.72
2018-05-08 11:48:36,93.53999999999999
2018-05-08 11:48:37,31.18
2018-05-08 11:48:56,31.14
2018-05-08 11:48:57,62.28
2018-05-08 11:48:58,31.14
2018-05-08 11:49:17,93.42
2018-05-08 11:49:18,31.14
2018-05-08 11:49:35,62.18
2018-05-08 11:49:36,62.18
2018-05-08 11:49:55,62.18
2018-05-08 11:49:56,62.18
2018-05-08 11:50:15,62.1
2018-05-08 11:50:16,62.1
2018-05-08 11:50:34,31
2018-05-08 11:50:35,93
2018-05-08 11:50:53,30.96
2018-05-08 11:50:54,92.88
2018-05-08 11:51:13,123.84
2018-05-08 11:51:31,61.92
2018-05-08 11:51:32,61.92
2018-05-08 11:51:50,61.82
2018-05-08 11:51:51,61.82
2018-05-08 11:52:09,61.92
2018-05-08 11:52:10,61.92
2018-05-08 11:52:28,123.64
2018-05-08 11:52:46,61.92
2018-05-08 11:52:47,61.92
2018-05-08 11:53:05,123.84
2018-05-08 11:53:24,123.64
2018-05-08 11:53:42,123.64
2018-05-08 11:54:00,123.64
2018-05-08 11:54:18,123.64
2018-05-08 11:54:36,30.91
2018-05-08 11:54:37,92.73
2018-05-08 11:54:55,123.64
2018-05-08 11:55:14,30.91
2018-05-08 11:55:15,61.82
2018-05-08 11:55:16,30.91
2018-05-08 11:55:33,61.82
2018-05-08 11:55:34,61.82
2018-05-08 11:55:54,92.73
2018-05-08 11:55:55,30.91
2018-05-08 11:56:13,61.82
2018-05-08 11:56:14,61.82
2018-05-08 11:56:34,30.91
2018-05-08 11:56:35,30.91
2018-05-08 11:56:36,61.82
2018-05-08 11:56:54,92.73
2018-05-08 11:56:55,30.91
2018-05-08 11:57:12,61.82
2018-05-08 11:57:13,61.82
2018-05-08 11:57:30,92.73
2018-05-08 11:57:31,30.91
2018-05-08 11:57:48,30.91
2018-05-08 11:57:49,92.73
2018-05-08 11:58:08,123.48
2018-05-08 11:58:26,123.48
2018-05-08 11:58:44,122.96
2018-05-08 11:59:01,123.48
2018-05-08 11:59:20,30.87
2018-05-08 11:59:21,30.87
2018-05-08 11:59:22,61.74
2018-05-08 11:59:41,30.87
2018-05-08 11:59:42,92.61
2018-05-08 12:00:00,30.87
2018-05-08 12:00:01,61.74
2018-05-08 12:00:02,30.87
2018-05-08 12:00:20,30.91
2018-05-08 12:00:21,30.91
2018-05-08 12:00:22,61.82
2018-05-08 12:00:41,122.96
2018-05-08 12:00:59,30.91
2018-05-08 12:01:00,92.73
2018-05-08 12:01:19,92.61
2018-05-08 12:01:20,30.87
2018-05-08 12:01:39,61.74
2018-05-08 12:01:40,61.74
2018-05-08 12:01:58,30.91
2018-05-08 12:01:59,92.73
2018-05-08 12:02:17,123.48
2018-05-08 12:02:34,61.74
2018-05-08 12:02:35,61.74
2018-05-08 12:02:53,123.48
2018-05-08 12:03:11,30.87
2018-05-08 12:03:12,92.61
2018-05-08 12:03:30,92.61
2018-05-08 12:03:31,30.87
2018-05-08 12:03:48,61.74
2018-05-08 12:03:49,61.74
2018-05-08 12:04:07,122.96
2018-05-08 12:04:26,123.48
2018-05-08 12:04:44,123.48
2018-05-08 12:05:01,61.74
2018-05-08 12:05:02,61.74
2018-05-08 12:05:20,30.91
2018-05-08 12:05:21,92.73
2018-05-08 12:05:39,122.96
2018-05-08 12:05:56,61.48
2018-05-08 12:05:57,61.48
2018-05-08 12:06:15,92.37
2018-05-08 12:06:16,30.79
2018-05-08 12:06:34,61.58
2018-05-08 12:06:35,61.58
2018-05-08 12:06:53,123.16
2018-05-08 12:07:11,30.74
2018-05-08 12:07:12,92.22
2018-05-08 12:07:30,123.16
2018-05-08 12:07:48,123.64
2018-05-08 12:08:06,92.37
2018-05-08 12:08:07,30.79
2018-05-08 12:08:24,123.16
2018-05-08 12:08:42,123.16
2018-05-08 12:09:00,123.16
2018-05-08 12:09:18,123.16
2018-05-08 12:09:36,30.79
2018-05-08 12:09:37,92.37
2018-05-08 12:09:55,123.16
2018-05-08 12:10:13,123.16
2018-05-08 12:10:31,123.16
2018-05-08 12:10:49,123.16
2018-05-08 12:11:07,30.79
2018-05-08 12:11:08,92.37
2018-05-08 12:11:26,123.16
2018-05-08 12:11:45,123.32
2018-05-08 12:12:04,123.32
2018-05-08 12:12:23,123.32
2018-05-08 12:12:41,61.66
2018-05-08 12:12:42,61.66
2018-05-08 12:12:59,123.32
2018-05-08 12:13:18,123.32
2018-05-08 12:13:36,92.49
2018-05-08 12:13:37,30.83
2018-05-08 12:13:55,92.49
2018-05-08 12:13:56,30.83
2018-05-08 12:14:14,123.52
2018-05-08 12:14:32,123.52
2018-05-08 12:14:50,123.52
2018-05-08 12:15:07,92.49
2018-05-08 12:15:08,30.83
2018-05-08 12:15:26,123.32
2018-05-08 12:15:44,123.32
2018-05-08 12:16:02,123.32
2018-05-08 12:16:20,61.76
2018-05-08 12:16:21,61.76
2018-05-08 12:16:39,123.52
2018-05-08 12:16:56,123.52
2018-05-08 12:17:14,123.52
2018-05-08 12:17:32,123.52
2018-05-08 12:17:49,123.52
2018-05-08 12:18:07,123.52
2018-05-08 12:18:25,123.52
2018-05-08 12:18:44,123.52
2018-05-08 12:19:02,123.52
2018-05-08 12:19:19,61.76
2018-05-08 12:19:20,61.76
2018-05-08 12:19:37,92.64
2018-05-08 12:19:38,30.88
2018-05-08 12:19:56,123.52
2018-05-08 12:20:14,123.52
2018-05-08 12:20:33,123.68
2018-05-08 12:20:51,123.52
2018-05-08 12:21:08,92.64
2018-05-08 12:21:09,30.88
2018-05-08 12:21:27,123.52
2018-05-08 12:21:44,30.92
2018-05-08 12:21:45,92.76
2018-05-08 12:22:02,92.76
2018-05-08 12:22:03,30.92
2018-05-08 12:22:21,123.68
2018-05-08 12:22:39,123.68
2018-05-08 12:22:57,123.68
2018-05-08 12:23:15,123.68
2018-05-08 12:23:34,123.68
2018-05-08 12:23:53,123.68
2018-05-08 12:24:11,123.68
2018-05-08 12:24:30,123.2
2018-05-08 12:24:47,30.8
2018-05-08 12:24:48,92.4
2018-05-08 12:25:06,123.2
2018-05-08 12:25:24,123.68
2018-05-08 12:25:42,123.2
2018-05-08 12:26:00,92.4
2018-05-08 12:26:01,30.8
2018-05-08 12:26:19,123
2018-05-08 12:26:38,123.52
2018-05-08 12:26:56,30.75
2018-05-08 12:26:57,92.25
2018-05-08 12:27:15,123.32
2018-05-08 12:27:33,122.84
2018-05-08 12:27:51,123.16
2018-05-08 12:28:09,122.64
2018-05-08 12:28:27,91.86
2018-05-08 12:28:28,30.62
2018-05-08 12:28:45,91.86
2018-05-08 12:28:46,30.62
2018-05-08 12:29:03,122.48
2018-05-08 12:29:21,122.8
2018-05-08 12:29:39,122.28
2018-05-08 12:29:57,122.6
2018-05-08 12:30:16,122.12
2018-05-08 12:30:34,61.06
2018-05-08 12:30:35,61.06
2018-05-08 12:30:53,91.44
2018-05-08 12:30:54,30.48
2018-05-08 12:31:11,30.48
2018-05-08 12:31:12,91.44
2018-05-08 12:31:31,91.44
2018-05-08 12:31:32,30.48
2018-05-08 12:31:50,121.92
2018-05-08 12:32:09,121.76
2018-05-08 12:32:27,30.44
2018-05-08 12:32:28,91.32000000000001
2018-05-08 12:32:47,60.96
2018-05-08 12:32:48,60.96
2018-05-08 12:33:07,121.76
2018-05-08 12:33:26,91.32000000000001
2018-05-08 12:33:27,30.44
2018-05-08 12:33:44,122.28
2018-05-08 12:34:02,122.28
2018-05-08 12:34:20,61.14
2018-05-08 12:34:21,61.14
2018-05-08 12:34:39,60.88
2018-05-08 12:34:40,60.88
2018-05-08 12:34:58,121.76
2018-05-08 12:35:16,121.76
2018-05-08 12:35:34,121.76
2018-05-08 12:35:52,30.44
2018-05-08 12:35:53,91.32000000000001
2018-05-08 12:36:11,121.76
2018-05-08 12:36:29,121.76
2018-05-08 12:36:47,121.6
2018-05-08 12:37:04,60.8
2018-05-08 12:37:05,60.8
2018-05-08 12:37:23,121.6
2018-05-08 12:37:41,121.6
2018-05-08 12:37:58,121.6
2018-05-08 12:38:16,121.6
2018-05-08 12:38:35,121.6
