"created","prevp"
2018-05-17 17:28:03,71
2018-05-17 17:28:25,71
2018-05-17 17:28:38,71
2018-05-17 17:28:53,71
2018-05-17 17:29:08,71
2018-05-17 17:29:22,70
2018-05-17 17:29:36,70
2018-05-17 17:29:50,70
2018-05-17 17:30:04,70
2018-05-17 17:30:18,70
2018-05-17 17:30:31,70
2018-05-17 17:30:46,70
2018-05-17 17:31:00,69
2018-05-17 17:31:15,69
2018-05-17 17:31:29,69
2018-05-17 17:31:42,69
2018-05-17 17:31:57,69
2018-05-17 17:32:11,69
2018-05-17 17:32:25,68
2018-05-17 17:32:38,68
2018-05-17 17:32:52,68
2018-05-17 17:33:06,68
2018-05-17 17:33:20,68
2018-05-17 17:33:34,68
2018-05-17 17:33:47,68
2018-05-17 17:34:01,68
2018-05-17 17:34:15,67
2018-05-17 17:34:29,67
2018-05-17 17:34:42,67
2018-05-17 17:34:55,67
2018-05-17 17:35:09,67
2018-05-17 17:35:24,67
2018-05-17 17:35:38,67
2018-05-17 17:35:53,67
2018-05-17 17:36:07,67
2018-05-17 17:36:20,67
2018-05-17 17:36:34,67
2018-05-17 17:36:48,67
2018-05-17 17:37:02,67
2018-05-17 17:37:16,66
2018-05-17 17:37:30,66
2018-05-17 17:37:44,66
2018-05-17 17:37:58,66
2018-05-17 17:38:12,66
2018-05-17 17:38:26,66
2018-05-17 17:38:39,66
2018-05-17 17:38:53,66
2018-05-17 17:39:07,66
2018-05-17 17:39:22,66
2018-05-17 17:39:35,66
2018-05-17 17:39:49,66
2018-05-17 17:40:03,66
2018-05-17 17:40:17,66
2018-05-17 17:40:31,66
2018-05-17 17:40:45,65
2018-05-17 17:40:59,65
2018-05-17 17:41:13,65
2018-05-17 17:41:27,65
2018-05-17 17:41:41,65
2018-05-17 17:41:55,65
2018-05-17 17:42:08,65
2018-05-17 17:42:22,65
2018-05-17 17:42:35,65
2018-05-17 17:42:50,65
2018-05-17 17:43:05,65
2018-05-17 17:43:18,65
2018-05-17 17:43:33,65
2018-05-17 17:43:47,64
2018-05-17 17:44:01,64
2018-05-17 17:44:15,64
2018-05-17 17:44:29,64
2018-05-17 17:44:42,64
2018-05-17 17:44:55,64
2018-05-17 17:45:09,64
2018-05-17 17:45:23,64
2018-05-17 17:45:37,64
2018-05-17 17:45:50,64
2018-05-17 17:46:04,63
2018-05-17 17:46:18,63
2018-05-17 17:46:32,63
2018-05-17 17:46:46,63
2018-05-17 17:47:00,63
2018-05-17 17:47:14,63
2018-05-17 17:47:28,63
2018-05-17 17:47:41,63
2018-05-17 17:47:55,63
2018-05-17 17:48:08,63
2018-05-17 17:48:22,63
2018-05-17 17:48:35,62
2018-05-17 17:48:49,62
2018-05-17 17:49:03,62
2018-05-17 17:49:17,62
2018-05-17 17:49:30,62
2018-05-17 17:49:44,62
2018-05-17 17:49:58,62
2018-05-17 17:50:11,62
2018-05-17 17:50:25,62
2018-05-17 17:50:39,62
2018-05-17 17:50:52,62
2018-05-17 17:51:06,62
2018-05-17 17:51:20,62
2018-05-17 17:51:33,62
2018-05-17 17:51:47,63
2018-05-17 17:52:01,64
2018-05-17 17:52:15,65
2018-05-17 17:52:29,65
2018-05-17 17:52:44,66
2018-05-17 17:52:59,67
2018-05-17 17:53:14,68
2018-05-17 17:53:27,68
2018-05-17 17:53:41,69
2018-05-17 17:53:55,69
2018-05-17 17:54:08,70
2018-05-17 17:54:22,70
2018-05-17 17:54:36,71
2018-05-17 17:54:49,71
2018-05-17 17:55:02,72
2018-05-17 17:55:16,72
2018-05-17 17:55:30,73
2018-05-17 17:55:44,73
2018-05-17 17:55:58,73
2018-05-17 17:56:12,74
2018-05-17 17:56:26,74
2018-05-17 17:56:40,74
2018-05-17 17:57:01,74
2018-05-17 17:57:15,73
2018-05-17 17:57:29,73
2018-05-17 17:57:42,73
2018-05-17 17:57:57,72
2018-05-17 17:58:10,72
2018-05-17 17:58:24,72
2018-05-17 17:58:38,71
2018-05-17 17:58:51,70
2018-05-17 17:59:04,69
2018-05-17 17:59:18,69
2018-05-17 17:59:32,68
2018-05-17 17:59:46,68
2018-05-17 18:00:00,67
2018-05-17 18:00:14,67
2018-05-17 18:00:28,66
2018-05-17 18:00:41,66
2018-05-17 18:00:55,65
2018-05-17 18:01:09,65
2018-05-17 18:01:23,64
2018-05-17 18:01:36,64
2018-05-17 18:01:51,63
2018-05-17 18:02:05,62
2018-05-17 18:02:19,62
2018-05-17 18:02:34,61
2018-05-17 18:02:48,61
2018-05-17 18:03:02,60
2018-05-17 18:03:16,59
2018-05-17 18:03:30,59
2018-05-17 18:03:44,58
2018-05-17 18:03:58,57
2018-05-17 18:04:11,57
2018-05-17 18:04:25,56
2018-05-17 18:04:39,56
2018-05-17 18:04:53,55
2018-05-17 18:05:07,55
2018-05-17 18:05:22,54
2018-05-17 18:05:36,54
2018-05-17 18:05:49,54
2018-05-17 18:06:04,54
2018-05-17 18:06:18,54
2018-05-17 18:06:32,53
2018-05-17 18:06:45,53
2018-05-17 18:06:59,53
2018-05-17 18:07:12,53
2018-05-17 18:07:27,52
2018-05-17 18:07:41,52
2018-05-17 18:07:56,51
2018-05-17 18:08:11,51
2018-05-17 18:08:25,51
2018-05-17 18:08:40,51
2018-05-17 18:08:56,51
2018-05-17 18:09:11,51
2018-05-17 18:09:25,50
2018-05-17 18:09:38,50
2018-05-17 18:09:52,50
2018-05-17 18:10:06,50
2018-05-17 18:10:21,50
2018-05-17 18:10:35,50
2018-05-17 18:10:49,49
2018-05-17 18:11:03,49
2018-05-17 18:11:17,49
2018-05-17 18:11:31,49
2018-05-17 18:11:44,49
2018-05-17 18:11:58,49
2018-05-17 18:12:12,49
2018-05-17 18:12:25,48
2018-05-17 18:12:39,48
2018-05-17 18:12:53,48
2018-05-17 18:13:06,48
2018-05-17 18:13:19,47
2018-05-17 18:13:33,47
2018-05-17 18:13:47,47
2018-05-17 18:14:01,47
2018-05-17 18:14:15,47
2018-05-17 18:14:29,46
2018-05-17 18:14:44,46
2018-05-17 18:14:59,46
2018-05-17 18:15:12,46
2018-05-17 18:15:26,46
2018-05-17 18:15:40,46
2018-05-17 18:15:54,46
2018-05-17 18:16:09,45
2018-05-17 18:16:24,45
2018-05-17 18:16:37,45
2018-05-17 18:16:52,45
2018-05-17 18:17:06,45
2018-05-17 18:17:19,45
2018-05-17 18:17:34,45
2018-05-17 18:17:48,45
2018-05-17 18:18:02,45
2018-05-17 18:18:17,44
2018-05-17 18:18:31,44
2018-05-17 18:18:45,44
2018-05-17 18:18:59,44
2018-05-17 18:19:13,44
2018-05-17 18:19:27,44
2018-05-17 18:19:41,44
2018-05-17 18:19:56,44
2018-05-17 18:20:10,44
2018-05-17 18:20:29,43
2018-05-17 18:20:43,43
2018-05-17 18:20:57,43
2018-05-17 18:21:12,43
2018-05-17 18:21:26,43
2018-05-17 18:21:39,43
2018-05-17 18:21:53,43
2018-05-17 18:22:07,43
2018-05-17 18:22:21,43
2018-05-17 18:22:37,43
2018-05-17 18:22:51,43
2018-05-17 18:23:04,43
2018-05-17 18:23:20,42
2018-05-17 18:23:34,42
2018-05-17 18:23:47,42
2018-05-17 18:24:01,42
2018-05-17 18:24:14,42
2018-05-17 18:24:28,42
2018-05-17 18:24:41,42
2018-05-17 18:24:55,42
2018-05-17 18:25:10,42
2018-05-17 18:25:24,42
2018-05-17 18:25:38,42
2018-05-17 18:25:52,42
2018-05-17 18:26:06,42
2018-05-17 18:26:19,42
2018-05-17 18:26:33,42
2018-05-17 18:26:47,42
2018-05-17 18:27:01,42
2018-05-17 18:27:14,42
2018-05-17 18:27:28,42
2018-05-17 18:27:42,42
2018-05-17 18:27:56,42
2018-05-17 18:28:10,42
2018-05-17 18:28:24,42
2018-05-17 18:28:55,42
2018-05-17 18:29:09,42
2018-05-17 18:29:38,42
2018-05-17 18:29:52,42
2018-05-17 18:30:06,42
2018-05-17 18:30:22,42
2018-05-17 18:30:36,42
2018-05-17 18:30:50,42
2018-05-17 18:31:04,42
2018-05-17 18:31:31,42
2018-05-17 18:31:45,42
2018-05-17 18:31:59,42
2018-05-17 18:32:13,42
2018-05-17 18:32:26,42
2018-05-17 18:32:40,42
2018-05-17 18:32:53,42
2018-05-17 18:33:08,42
2018-05-17 18:33:22,42
2018-05-17 18:33:35,42
2018-05-17 18:33:49,42
2018-05-17 18:34:03,42
2018-05-17 18:34:17,42
2018-05-17 18:34:31,42
2018-05-17 18:34:45,42
2018-05-17 18:34:59,41
2018-05-17 18:35:14,41
2018-05-17 18:35:28,41
2018-05-17 18:35:42,41
2018-05-17 18:35:56,41
2018-05-17 18:36:10,41
2018-05-17 18:36:23,41
2018-05-17 18:36:38,41
2018-05-17 18:36:53,41
2018-05-17 18:37:06,41
2018-05-17 18:37:21,41
2018-05-17 18:37:36,41
2018-05-17 18:37:49,41
2018-05-17 18:38:04,41
2018-05-17 18:38:18,41
2018-05-17 18:38:33,41
2018-05-17 18:38:48,40
2018-05-17 18:39:03,40
2018-05-17 18:39:17,40
2018-05-17 18:39:30,40
2018-05-17 18:39:44,40
2018-05-17 18:39:58,40
2018-05-17 18:40:13,41
2018-05-17 18:40:27,41
2018-05-17 18:40:41,41
2018-05-17 18:40:55,40
2018-05-17 18:41:10,40
2018-05-17 18:41:24,40
2018-05-17 18:41:37,40
2018-05-17 18:41:52,41
2018-05-17 18:42:06,41
2018-05-17 18:42:19,41
2018-05-17 18:42:33,41
2018-05-17 18:42:48,41
2018-05-17 18:43:02,41
2018-05-17 18:43:16,41
2018-05-17 18:43:29,41
2018-05-17 18:43:43,41
2018-05-17 18:43:57,41
2018-05-17 18:44:11,41
2018-05-17 18:44:24,41
2018-05-17 18:44:38,41
2018-05-17 18:44:53,41
2018-05-17 18:45:06,41
2018-05-17 18:45:21,40
2018-05-17 18:45:35,40
2018-05-17 18:45:49,40
2018-05-17 18:46:03,40
2018-05-17 18:46:17,40
2018-05-17 18:46:30,40
2018-05-17 18:46:44,40
2018-05-17 18:46:58,40
2018-05-17 18:47:11,40
2018-05-17 18:47:25,40
2018-05-17 18:47:38,40
2018-05-17 18:47:53,41
2018-05-17 18:48:06,41
2018-05-17 18:48:19,42
2018-05-17 18:48:34,43
2018-05-17 18:48:53,42
2018-05-17 18:49:08,42
2018-05-17 18:49:22,42
2018-05-17 18:49:35,42
2018-05-17 18:49:49,41
2018-05-17 18:50:03,41
2018-05-17 18:50:16,41
2018-05-17 18:50:30,40
2018-05-17 18:50:44,39
2018-05-17 18:50:58,39
2018-05-17 18:51:11,38
2018-05-17 18:51:25,38
2018-05-17 18:51:39,37
2018-05-17 18:51:52,37
2018-05-17 18:52:07,36
2018-05-17 18:52:21,36
2018-05-17 18:52:35,35
2018-05-17 18:52:49,35
2018-05-17 18:53:02,35
2018-05-17 18:53:16,34
2018-05-17 18:53:30,34
2018-05-17 18:53:44,34
2018-05-17 18:53:58,34
2018-05-17 18:54:11,34
2018-05-17 18:54:25,33
2018-05-17 18:54:38,33
2018-05-17 18:54:52,33
2018-05-17 18:55:06,33
2018-05-17 18:55:19,33
2018-05-17 18:55:33,33
2018-05-17 18:55:46,32
2018-05-17 18:56:01,32
2018-05-17 18:56:15,32
2018-05-17 18:56:29,32
2018-05-17 18:56:43,32
2018-05-17 18:56:56,31
2018-05-17 18:57:10,31
2018-05-17 18:57:24,31
2018-05-17 18:57:37,31
2018-05-17 18:57:52,31
2018-05-17 18:58:05,31
2018-05-17 18:58:19,30
2018-05-17 18:58:33,30
2018-05-17 18:58:47,30
2018-05-17 18:59:01,30
2018-05-17 18:59:14,30
2018-05-17 18:59:28,30
2018-05-17 18:59:42,30
2018-05-17 18:59:56,29
2018-05-17 19:00:10,29
2018-05-17 19:00:24,29
2018-05-17 19:00:38,29
2018-05-17 19:00:51,29
2018-05-17 19:01:04,29
2018-05-17 19:01:18,28
2018-05-17 19:01:31,28
2018-05-17 19:01:45,28
2018-05-17 19:01:58,28
2018-05-17 19:02:12,28
2018-05-17 19:02:26,28
2018-05-17 19:02:40,28
2018-05-17 19:02:53,28
2018-05-17 19:03:07,27
2018-05-17 19:03:21,27
2018-05-17 19:03:34,27
2018-05-17 19:03:48,27
2018-05-17 19:04:02,27
2018-05-17 19:04:16,27
2018-05-17 19:04:30,27
2018-05-17 19:04:44,27
2018-05-17 19:04:57,26
2018-05-17 19:05:11,26
2018-05-17 19:05:25,26
2018-05-17 19:05:39,26
2018-05-17 19:05:52,26
2018-05-17 19:06:06,26
2018-05-17 19:06:20,26
2018-05-17 19:06:34,26
2018-05-17 19:06:48,26
2018-05-17 19:07:02,25
2018-05-17 19:07:17,25
2018-05-17 19:07:30,25
2018-05-17 19:07:44,25
2018-05-17 19:07:58,25
2018-05-17 19:08:12,25
2018-05-17 19:08:26,25
2018-05-17 19:08:39,25
2018-05-17 19:08:54,25
2018-05-17 19:09:07,25
2018-05-17 19:09:21,25
2018-05-17 19:09:35,25
2018-05-17 19:09:50,24
2018-05-17 19:10:04,24
2018-05-17 19:10:18,24
2018-05-17 19:10:33,24
2018-05-17 19:10:47,24
2018-05-17 19:11:01,24
2018-05-17 19:11:14,24
2018-05-17 19:11:28,24
2018-05-17 19:11:41,24
2018-05-17 19:11:55,24
2018-05-17 19:12:17,24
2018-05-17 19:12:32,24
2018-05-17 19:12:46,24
2018-05-17 19:13:10,24
2018-05-17 19:13:25,24
2018-05-17 19:13:39,23
2018-05-17 19:13:53,23
2018-05-17 19:14:06,23
2018-05-17 19:14:20,23
2018-05-17 19:14:34,23
2018-05-17 19:14:48,23
2018-05-17 19:15:02,23
2018-05-17 19:15:15,23
2018-05-17 19:15:29,23
2018-05-17 19:15:42,23
2018-05-17 19:15:56,23
2018-05-17 19:16:10,23
2018-05-17 19:16:23,23
2018-05-17 19:16:38,23
2018-05-17 19:16:53,23
2018-05-17 19:17:07,23
2018-05-17 19:17:35,23
2018-05-17 19:17:49,23
2018-05-17 19:18:03,23
2018-05-17 19:18:18,23
2018-05-17 19:18:31,23
2018-05-17 19:18:45,23
2018-05-17 19:18:58,23
2018-05-17 19:19:12,22
2018-05-17 19:19:27,22
2018-05-17 19:19:41,22
2018-05-17 19:19:55,22
2018-05-17 19:20:09,22
2018-05-17 19:20:23,22
2018-05-17 19:20:36,22
2018-05-17 19:20:51,22
2018-05-17 19:21:04,22
2018-05-17 19:21:18,22
2018-05-17 19:21:32,22
2018-05-17 19:21:46,22
2018-05-17 19:21:59,22
2018-05-17 19:22:12,22
2018-05-17 19:22:26,22
2018-05-17 19:22:40,22
2018-05-17 19:22:54,22
2018-05-17 19:23:07,22
2018-05-17 19:23:22,22
2018-05-17 19:23:36,22
2018-05-17 19:23:50,22
2018-05-17 19:24:04,22
2018-05-17 19:24:18,22
2018-05-17 19:24:32,22
2018-05-17 19:24:45,22
2018-05-17 19:24:59,22
2018-05-17 19:25:14,22
2018-05-17 19:25:28,22
2018-05-17 19:25:42,22
2018-05-17 19:25:56,22
2018-05-17 19:26:10,22
2018-05-17 19:26:24,22
2018-05-17 19:26:38,22
2018-05-17 19:26:52,22
2018-05-17 19:27:06,22
2018-05-17 19:27:39,21
2018-05-17 19:27:54,21
2018-05-17 19:28:08,21
2018-05-17 19:28:21,21
2018-05-17 19:28:35,21
2018-05-17 19:28:49,21
2018-05-17 19:29:04,21
2018-05-17 19:29:17,21
2018-05-17 19:29:30,21
2018-05-17 19:29:44,21
2018-05-17 19:29:58,21
2018-05-17 19:30:11,21
2018-05-17 19:30:25,21
2018-05-17 19:30:39,21
2018-05-17 19:30:53,21
2018-05-17 19:31:08,21
2018-05-17 19:31:22,21
2018-05-17 19:31:36,21
2018-05-17 19:31:50,21
2018-05-17 19:32:03,21
2018-05-17 19:32:17,21
2018-05-17 19:32:31,21
2018-05-17 19:32:44,21
2018-05-17 19:32:59,21
2018-05-17 19:33:12,21
2018-05-17 19:33:26,21
2018-05-17 19:33:40,21
2018-05-17 19:33:53,21
2018-05-17 19:34:07,21
2018-05-17 19:34:20,21
2018-05-17 19:34:34,21
2018-05-17 19:34:48,22
2018-05-17 19:35:02,22
2018-05-17 19:35:15,22
2018-05-17 19:35:29,22
2018-05-17 19:35:43,22
2018-05-17 19:35:57,22
2018-05-17 19:36:11,23
2018-05-17 19:36:25,23
2018-05-17 19:36:39,23
2018-05-17 19:36:54,23
2018-05-17 19:37:08,23
2018-05-17 19:37:22,23
2018-05-17 19:37:36,23
2018-05-17 19:37:50,24
2018-05-17 19:38:04,24
2018-05-17 19:38:18,24
2018-05-17 19:38:31,24
2018-05-17 19:38:46,24
2018-05-17 19:39:01,24
2018-05-17 19:39:15,25
2018-05-17 19:39:29,25
2018-05-17 19:39:43,25
2018-05-17 19:39:58,24
2018-05-17 19:40:12,24
2018-05-17 19:40:26,24
2018-05-17 19:40:41,24
2018-05-17 19:40:54,24
2018-05-17 19:41:09,24
2018-05-17 19:41:23,24
2018-05-17 19:41:37,24
2018-05-17 19:41:52,23
2018-05-17 19:42:06,23
2018-05-17 19:42:21,23
2018-05-17 19:42:35,23
2018-05-17 19:42:49,23
2018-05-17 19:43:02,23
2018-05-17 19:43:15,23
2018-05-17 19:43:29,23
2018-05-17 19:43:43,23
2018-05-17 19:43:57,23
2018-05-17 19:44:10,23
2018-05-17 19:44:24,22
2018-05-17 19:44:38,22
2018-05-17 19:44:52,22
2018-05-17 19:45:06,22
2018-05-17 19:45:20,22
2018-05-17 19:45:34,22
2018-05-17 19:45:48,22
2018-05-17 19:46:01,22
2018-05-17 19:46:15,22
2018-05-17 19:46:29,22
2018-05-17 19:46:43,22
2018-05-17 19:46:57,22
2018-05-17 19:47:10,22
2018-05-17 19:47:25,22
2018-05-17 19:47:39,22
2018-05-17 19:47:53,21
2018-05-17 19:48:08,21
2018-05-17 19:48:22,21
2018-05-17 19:48:37,21
2018-05-17 19:48:51,21
2018-05-17 19:49:05,21
2018-05-17 19:49:19,21
2018-05-17 19:49:33,21
2018-05-17 19:49:47,21
2018-05-17 19:50:00,21
2018-05-17 19:50:14,21
2018-05-17 19:50:28,21
2018-05-17 19:50:42,21
2018-05-17 19:50:56,21
2018-05-17 19:51:10,21
2018-05-17 19:51:23,21
2018-05-17 19:51:38,21
2018-05-17 19:51:53,21
2018-05-17 19:52:08,21
2018-05-17 19:52:22,21
2018-05-17 19:52:36,21
2018-05-17 19:52:50,21
2018-05-17 19:53:04,21
2018-05-17 19:53:17,21
2018-05-17 19:53:31,21
2018-05-17 19:53:45,21
2018-05-17 19:53:59,20
2018-05-17 19:54:12,20
2018-05-17 19:54:26,20
2018-05-17 19:54:40,20
2018-05-17 19:54:54,20
2018-05-17 19:55:08,20
2018-05-17 19:55:22,20
2018-05-17 19:55:36,20
2018-05-17 19:55:51,20
2018-05-17 19:56:06,20
2018-05-17 19:56:20,20
2018-05-17 19:56:33,20
2018-05-17 19:56:47,20
2018-05-17 19:57:01,20
2018-05-17 19:57:15,20
2018-05-17 19:57:29,20
2018-05-17 19:57:43,20
2018-05-17 19:57:57,20
2018-05-17 19:58:11,20
2018-05-17 19:58:24,20
2018-05-17 19:58:38,20
2018-05-17 19:58:54,20
2018-05-17 19:59:07,20
2018-05-17 19:59:21,20
2018-05-17 19:59:35,20
2018-05-17 19:59:50,20
2018-05-17 20:00:03,20
2018-05-17 20:00:18,20
2018-05-17 20:00:32,20
2018-05-17 20:00:47,20
2018-05-17 20:01:01,20
2018-05-17 20:01:15,20
2018-05-17 20:01:29,20
2018-05-17 20:01:49,20
2018-05-17 20:02:03,20
2018-05-17 20:02:17,20
2018-05-17 20:02:31,20
2018-05-17 20:02:44,20
2018-05-17 20:02:57,20
2018-05-17 20:03:11,20
2018-05-17 20:03:25,20
2018-05-17 20:03:39,20
2018-05-17 20:04:01,20
2018-05-17 20:04:15,20
2018-05-17 20:04:29,20
2018-05-17 20:04:43,20
2018-05-17 20:04:56,20
2018-05-17 20:05:10,20
2018-05-17 20:05:24,20
2018-05-17 20:05:37,20
2018-05-17 20:05:51,20
2018-05-17 20:06:04,20
2018-05-17 20:06:18,20
2018-05-17 20:06:32,20
2018-05-17 20:06:46,20
2018-05-17 20:07:01,20
2018-05-17 20:07:14,20
2018-05-17 20:07:28,20
2018-05-17 20:07:43,20
2018-05-17 20:07:57,20
2018-05-17 20:08:11,20
2018-05-17 20:08:25,20
2018-05-17 20:08:39,20
2018-05-17 20:08:52,20
2018-05-17 20:09:07,20
2018-05-17 20:09:21,20
2018-05-17 20:09:34,20
2018-05-17 20:09:48,20
2018-05-17 20:10:02,20
2018-05-17 20:10:15,20
2018-05-17 20:10:29,20
2018-05-17 20:10:43,20
2018-05-17 20:10:57,20
2018-05-17 20:11:10,20
2018-05-17 20:11:24,20
2018-05-17 20:11:38,20
2018-05-17 20:11:52,20
2018-05-17 20:12:05,20
2018-05-17 20:12:18,20
2018-05-17 20:12:32,20
2018-05-17 20:12:46,20
2018-05-17 20:13:00,20
2018-05-17 20:13:13,20
2018-05-17 20:13:27,20
2018-05-17 20:13:40,20
2018-05-17 20:13:54,20
2018-05-17 20:14:07,20
2018-05-17 20:14:22,20
2018-05-17 20:14:36,20
2018-05-17 20:14:49,20
2018-05-17 20:15:05,20
2018-05-17 20:15:19,20
2018-05-17 20:15:32,20
2018-05-17 20:15:47,20
2018-05-17 20:16:01,20
2018-05-17 20:16:15,20
2018-05-17 20:16:29,20
2018-05-17 20:16:42,20
2018-05-17 20:16:56,20
2018-05-17 20:17:10,20
2018-05-17 20:17:24,20
2018-05-17 20:17:38,20
2018-05-17 20:17:54,20
2018-05-17 20:18:08,20
2018-05-17 20:18:22,20
2018-05-17 20:18:36,20
2018-05-17 20:18:51,20
2018-05-17 20:19:05,20
2018-05-17 20:19:19,20
2018-05-17 20:19:33,20
2018-05-17 20:19:48,20
2018-05-17 20:20:02,20
2018-05-17 20:20:17,20
2018-05-17 20:20:31,20
2018-05-17 20:20:44,20
2018-05-17 20:20:58,20
2018-05-17 20:21:12,21
2018-05-17 20:21:26,21
2018-05-17 20:21:39,21
2018-05-17 20:21:53,21
2018-05-17 20:22:08,21
2018-05-17 20:22:22,21
2018-05-17 20:22:36,21
2018-05-17 20:22:50,21
2018-05-17 20:23:04,21
2018-05-17 20:23:18,21
2018-05-17 20:23:31,21
2018-05-17 20:23:46,21
2018-05-17 20:24:01,21
2018-05-17 20:24:17,21
2018-05-17 20:24:31,21
2018-05-17 20:24:45,21
2018-05-17 20:24:59,21
2018-05-17 20:25:13,21
2018-05-17 20:25:27,21
2018-05-17 20:25:41,22
2018-05-17 20:25:55,22
2018-05-17 20:26:25,22
2018-05-17 20:26:40,22
2018-05-17 20:26:54,22
2018-05-17 20:27:08,22
2018-05-17 20:27:22,22
2018-05-17 20:27:36,22
2018-05-17 20:27:50,22
2018-05-17 20:28:04,22
2018-05-17 20:28:17,22
2018-05-17 20:28:32,22
2018-05-17 20:28:45,22
2018-05-17 20:28:59,22
2018-05-17 20:29:13,22
2018-05-17 20:29:27,22
2018-05-17 20:29:41,22
2018-05-17 20:29:55,22
2018-05-17 20:30:09,22
2018-05-17 20:30:23,23
2018-05-17 20:30:37,23
2018-05-17 20:30:51,23
2018-05-17 20:31:06,23
2018-05-17 20:31:20,23
2018-05-17 20:31:34,23
2018-05-17 20:31:48,23
2018-05-17 20:32:03,23
2018-05-17 20:32:17,23
2018-05-17 20:32:32,23
2018-05-17 20:32:46,23
2018-05-17 20:33:00,23
2018-05-17 20:33:14,23
2018-05-17 20:33:28,23
2018-05-17 20:33:42,23
2018-05-17 20:33:56,23
2018-05-17 20:34:10,23
2018-05-17 20:34:25,23
2018-05-17 20:34:39,23
2018-05-17 20:34:53,24
2018-05-17 20:35:07,24
2018-05-17 20:35:21,24
2018-05-17 20:35:35,24
2018-05-17 20:35:48,24
2018-05-17 20:36:02,24
2018-05-17 20:36:16,24
2018-05-17 20:36:29,24
2018-05-17 20:36:43,24
2018-05-17 20:36:56,24
2018-05-17 20:37:10,24
2018-05-17 20:37:24,24
2018-05-17 20:37:38,24
2018-05-17 20:37:52,24
2018-05-17 20:38:06,24
2018-05-17 20:38:19,24
2018-05-17 20:38:33,24
2018-05-17 20:38:47,24
2018-05-17 20:39:00,24
2018-05-17 20:39:14,24
2018-05-17 20:39:27,24
2018-05-17 20:39:41,24
2018-05-17 20:39:55,24
2018-05-17 20:40:09,24
2018-05-17 20:40:22,24
2018-05-17 20:40:35,24
2018-05-17 20:40:48,24
2018-05-17 20:41:02,24
2018-05-17 20:41:15,24
2018-05-17 20:41:28,24
2018-05-17 20:41:42,24
2018-05-17 20:41:57,24
2018-05-17 20:42:11,24
2018-05-17 20:42:25,24
2018-05-17 20:42:41,24
2018-05-17 20:42:55,24
2018-05-17 20:43:09,24
2018-05-17 20:43:24,24
2018-05-17 20:43:38,24
2018-05-17 20:43:52,24
2018-05-17 20:44:05,24
2018-05-17 20:44:20,24
2018-05-17 20:44:34,24
2018-05-17 20:44:48,24
2018-05-17 20:45:02,24
2018-05-17 20:45:16,24
2018-05-17 20:45:31,25
2018-05-17 20:45:45,25
2018-05-17 20:45:58,25
2018-05-17 20:46:12,25
2018-05-17 20:46:26,25
2018-05-17 20:46:39,25
2018-05-17 20:46:53,25
2018-05-17 20:47:07,25
2018-05-17 20:47:21,25
2018-05-17 20:47:35,25
2018-05-17 20:47:49,25
2018-05-17 20:48:03,25
2018-05-17 20:48:17,25
2018-05-17 20:48:31,25
2018-05-17 20:48:45,25
2018-05-17 20:48:58,25
2018-05-17 20:49:12,25
2018-05-17 20:49:27,25
2018-05-17 20:49:42,25
2018-05-17 20:49:56,25
2018-05-17 20:50:11,25
2018-05-17 20:50:24,25
2018-05-17 20:50:38,25
2018-05-17 20:50:52,25
2018-05-17 20:51:06,25
2018-05-17 20:51:19,25
2018-05-17 20:51:33,25
2018-05-17 20:51:48,25
2018-05-17 20:52:02,25
2018-05-17 20:52:15,25
2018-05-17 20:52:29,25
2018-05-17 20:52:44,25
2018-05-17 20:52:58,25
2018-05-17 20:53:12,25
2018-05-17 20:53:25,25
2018-05-17 20:53:39,25
2018-05-17 20:53:54,25
2018-05-17 20:54:08,25
2018-05-17 20:54:21,25
2018-05-17 20:54:36,25
2018-05-17 20:54:50,25
2018-05-17 20:55:04,26
2018-05-17 20:55:18,26
2018-05-17 20:55:32,26
2018-05-17 20:55:45,26
2018-05-17 20:56:00,26
2018-05-17 20:56:14,26
2018-05-17 20:56:27,25
2018-05-17 20:56:41,25
2018-05-17 20:56:55,25
2018-05-17 20:57:09,25
2018-05-17 20:57:22,25
2018-05-17 20:57:35,25
2018-05-17 20:57:49,25
2018-05-17 20:58:02,24
2018-05-17 20:58:16,24
2018-05-17 20:58:29,24
2018-05-17 20:58:43,24
2018-05-17 20:58:57,24
2018-05-17 20:59:11,23
2018-05-17 20:59:25,23
2018-05-17 20:59:38,23
2018-05-17 20:59:53,23
2018-05-17 21:00:07,22
2018-05-17 21:00:21,22
2018-05-17 21:00:35,22
2018-05-17 21:00:48,22
2018-05-17 21:01:03,22
2018-05-17 21:01:17,21
2018-05-17 21:01:31,21
2018-05-17 21:01:45,21
2018-05-17 21:01:59,21
2018-05-17 21:02:13,21
2018-05-17 21:02:27,20
2018-05-17 21:02:41,20
2018-05-17 21:02:55,20
2018-05-17 21:03:10,20
2018-05-17 21:03:23,20
2018-05-17 21:03:38,19
2018-05-17 21:03:52,19
2018-05-17 21:04:05,19
2018-05-17 21:04:20,19
2018-05-17 21:04:34,19
2018-05-17 21:04:48,18
2018-05-17 21:05:02,18
2018-05-17 21:05:15,18
2018-05-17 21:05:29,18
2018-05-17 21:05:42,18
2018-05-17 21:05:56,18
2018-05-17 21:06:10,17
2018-05-17 21:06:23,17
2018-05-17 21:06:37,17
2018-05-17 21:06:51,17
2018-05-17 21:07:05,17
